,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
2,Data Analyst ,"['Analytical skills', ""Investigator's brochure (BI)"", 'Iaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa', 'Big data', 'Deep learning', 'Data mining']",['Automatic processing of CVs and profiles with Big Data (cv library)'],Automatic processing of CVs and profiles with Big Data (cv library),,,,,,,,,,Data Science Internal,"['Machine Learning', 'Deep Learning', 'Analytical Skills', 'Engineering', 'Web Development', 'Research']",['unknown'],unknown,,,,,,,,,
3,Junior Data Scientist,"['c++', 'c/', 'java', 'Big Data', 'Algorithms', 'Computer Vision']",['unknown'],unknown,,,,,,,,,,Data Engineer,"['Python', 'Artificial intelligence', 'Machine Learning', 'Data Warehouse', 'Big Data', 'Java']","['Key Responsibilities:', '', '• Build data systems and pipelines', '• Prepare data for predictive and predictive modelling', '• Build algorithms and prototypes', '• Combine raw information from different sources', '• Explore ways to enhance data quality and reliability', '• Identify opportunities for data acquisition', '• Collaborate with data scientists and architects on several projects']",Key Responsibilities:,,• Build data systems and pipelines,• Prepare data for predictive and predictive modelling,• Build algorithms and prototypes,• Combine raw information from different sources,• Explore ways to enhance data quality and reliability,• Identify opportunities for data acquisition,• Collaborate with data scientists and architects on several projects,
4,Data scientist junior,"['Artificial Intelligence (AI)', 'SQL', 'Extract, Transform, Load (ETL)', 'Project management', 'Python (programming language)', 'PyCharm']",['unknown'],unknown,,,,,,,,,,Data Science Engineer,"['Web scraping', 'Data extraction', 'python', 'Selenium', 'Nlp', 'Natural Language Toolkit (NLTK)']",['unknown'],unknown,,,,,,,,,
5,Data Engineer,"['Java', 'JavaScript', 'MySQL', 'Beautiful Soup', 'HTML', 'Docker']","['- Build data systems and pipelines', '- Prepare data for predictive and predictive modelling', '- Build algorithms and prototypes', '- Combine raw information from different sources', '- Explore ways to enhance data quality and reliability', '- Identify opportunities for data acquisition', '- Collaborate with data scientists and architects on several projects', '- Parsing E-commerce web sites ', '- Monitoring web scrapers']",- Build data systems and pipelines,- Prepare data for predictive and predictive modelling,- Build algorithms and prototypes,- Combine raw information from different sources,- Explore ways to enhance data quality and reliability,- Identify opportunities for data acquisition,- Collaborate with data scientists and architects on several projects,- Parsing E-commerce web sites ,- Monitoring web scrapers,,Data Scientist & MLOps Engineer,"['Microsoft Azure Machine Learning', 'Amazon Web Services (AWS)', 'TensorFlow', 'PyTorch', 'MLOps', 'FastAPI']",['Skills: Microsoft Azure Machine Learning · Amazon Web Services (AWS) · TensorFlow · PyTorch · FastAPI · Flask · Docker · Machine Learning · Deep Learning · Azure Databricks · Airflow · Python (Programming Language)'],Skills: Microsoft Azure Machine Learning · Amazon Web Services (AWS) · TensorFlow · PyTorch · FastAPI · Flask · Docker · Machine Learning · Deep Learning · Azure Databricks · Airflow · Python (Programming Language),,,,,,,,,
6,Junior Data Scientist,"['Python', 'R', 'Machine Learning', 'Research', 'C#', 'Java']","['-Sentiment analysis on videos for a human resources tool.This task was discussed using Deep Learning and OpenCV. ', '-Skills suggestion system using Word2Vec (gensim)']",-Sentiment analysis on videos for a human resources tool.This task was discussed using Deep Learning and OpenCV. ,-Skills suggestion system using Word2Vec (gensim),,,,,,,,,Data Science Internal,"['Python (Programming Language)', 'Extract, Transform, Load (ETL)', 'TensorFlow', 'Data Science', 'Computer Science', 'MySQL']","['Identifying the joints of the human body using OPEN POSE in order to extract images of different parts of the body.', 'Detecting the pattern of apparent motion of objects using optimalflow.', 'Developed a new architecture (PTCNN) for extracing thescriptor vector of each video based on the PCNN architecture.using a TSN model to extract the motion vector and VGG19 to extract the special vector.', 'Developed a deep learning model that looks to recognize and classify human actions using video footage extracted from a drone With an accuracy of 79.8%. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no']",Identifying the joints of the human body using OPEN POSE in order to extract images of different parts of the body.,Detecting the pattern of apparent motion of objects using optimalflow.,Developed a new architecture (PTCNN) for extracing thescriptor vector of each video based on the PCNN architecture.using a TSN model to extract the motion vector and VGG19 to extract the special vector.,"Developed a deep learning model that looks to recognize and classify human actions using video footage extracted from a drone With an accuracy of 79.8%. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no",,,,,,
7,Data Engineer,"['PySpark', 'Azure Databricks', 'Databricks', 'Machine Learning', 'Deep Learning', 'Big data']",['unknown'],unknown,,,,,,,,,,Lead Data Scientist - Analytics,"['Business Intelligence', 'MySQL', 'Entrepreneurship', 'Python', 'Machine Learning', 'SQL']",['unknown'],unknown,,,,,,,,,
8,Data Engineer,"['Machine Learning', 'Data Visualization', 'Python', 'Big Data', 'Data Warehouse', 'Data exploration']",['unknown'],unknown,,,,,,,,,,Client Engineering Data Scientist,"['Data Analysis', 'Data Science', 'Machine Learning', 'Database Administration', 'Web Development', 'Big data']",['unknown'],unknown,,,,,,,,,
9,Data Engineer,"['Python', 'Java', 'Big data', 'Decision-making informatics', 'Machine learning', 'SAS programming']",['unknown'],unknown,,,,,,,,,,Data Scientist internally,"['Data Analysis', 'SQL', 'Flask', 'Django', 'Python (Programming Language)', 'Deep Learning']","[""Analysis and modelling of a time series data set of household electricity consumption using ARIMA, LSTM, and Facebook Prophet models. The main objective is to drill the next year's consumption to minimize the cost of the bill."", 'Make it possible to extract table layout and content from PDF files and images in an Excel sheet using the Azure Form Recognizer API and the openpyxl library.']","Analysis and modelling of a time series data set of household electricity consumption using ARIMA, LSTM, and Facebook Prophet models. The main objective is to drill the next year's consumption to minimize the cost of the bill.",Make it possible to extract table layout and content from PDF files and images in an Excel sheet using the Azure Form Recognizer API and the openpyxl library.,,,,,,,,
10,Data Engineer,"['Mobile Application Development', 'PostgreSQL', 'Python', 'Machine Learning', 'Data analysis', 'Big Data']","['Project: Implementation of a datawarehouse for a bank.', '•Look initiative to create tools that automate different project development processes.', '•Look initiative to automate QA tests of the project.', '•Extraction and encryption of confidential data', '•Design and development of data warehouse feed flows.', '•Implement checks/alerts on data consistency and quality.', 'TECHNOLOGIES: Python, Pyspark, Cloudera, Hadoop, Hive, SQL, Talend, PostgreSQL, Java']",Project: Implementation of a datawarehouse for a bank.,•Look initiative to create tools that automate different project development processes.,•Look initiative to automate QA tests of the project.,•Extraction and encryption of confidential data,•Design and development of data warehouse feed flows.,•Implement checks/alerts on data consistency and quality.,"TECHNOLOGIES: Python, Pyspark, Cloudera, Hadoop, Hive, SQL, Talend, PostgreSQL, Java",,,,Current Data Scientist,"['C++', 'Java', 'Python', 'Risk Management', 'Asset and Liabilities Management (ALM)', 'Current Science']",['unknown'],unknown,,,,,,,,,
11,AI & Data Engineer Consultant,"['Machine Learning', 'Python (Programming Language)', 'Data Engineering', 'Data Analysis', 'Software engineering', 'Web Development']","['Client 1', 'Nike European Headquarters (EMEA Enterprise and Data Analytics team). ', '', 'Client 2 ', 'ABN AMRO Dutch Bank (Partnership with Capgemini Innovation Team).']",Client 1,Nike European Headquarters (EMEA Enterprise and Data Analytics team). ,,Client 2 ,ABN AMRO Dutch Bank (Partnership with Capgemini Innovation Team).,,,,,,Data Engineer,"['Machine Learning', 'Data Analysis', 'Computer Vision', 'Big Data', 'Data Modeling', 'Mathematics']",['unknown'],unknown,,,,,,,,,
12,Data Engineer,"['SQL', 'SQL No', 'Python', 'Big data', 'Artificial intelligence', 'Automatic learning']",['unknown'],unknown,,,,,,,,,,Junior data engineer,"['Programming', 'Python (programming language)', 'MATLAB', 'java', 'machine learning', 'Deep learning']","['• Analysis of customer needs manually Airbus and ATR', '• Involved in daily SCRUM meetings to keep track of the projects status', '• Processing and analysis of data in different formats with Machine learning algorithms and Python  ', '• Creation of dashboards with PowerBI.']",• Analysis of customer needs manually Airbus and ATR,• Involved in daily SCRUM meetings to keep track of the projects status,• Processing and analysis of data in different formats with Machine learning algorithms and Python  ,• Creation of dashboards with PowerBI.,,,,,,
13,Data Engineer,"['Table', 'Decision-making informatics', 'Machine Learning', 'Big Data', 'Scrum', 'Information technology']",['unknown'],unknown,,,,,,,,,,Junior Data Analyst,"['Data Analysis', 'Business Intelligence (BI)', 'Data Mining', 'Big Data', 'Machine Learning', 'Deep Learning']","[""Thesis's Title: Development of a Machine Learning Model to detect anomalies "", 'in a radio network.', 'Technology Used: R, Python, and Power BI.']",Thesis's Title: Development of a Machine Learning Model to detect anomalies ,in a radio network.,"Technology Used: R, Python, and Power BI.",,,,,,,
14,Data Analytics,"['Machine Learning', 'Statistics', 'Teamwork', 'Event Planning', 'Corporate Finance', 'Extract, Transform, Load (ETL)']",['unknown'],unknown,,,,,,,,,, Data scientist internal - Reserach project,"['Python (programming language)', 'RStudio', 'Microsoft Power BI', 'Talend Open Studio', 'Oracle SQL Developer', 'Microsoft Project']","['The main objective of my end-of-studies internship was to develop an intelligent solution to evaluate the conformity of sub-contractors.', '', '- First, we worked on extracing specific key information from each document using a variety of deep learning algorithms.', '- Second, we sorted to automate the classification process of each document.']",The main objective of my end-of-studies internship was to develop an intelligent solution to evaluate the conformity of sub-contractors.,,"- First, we worked on extracing specific key information from each document using a variety of deep learning algorithms.","- Second, we sorted to automate the classification process of each document.",,,,,,
15,Junior data scientist,"['Machine Learning', 'Python (Programming Language)', 'Data Science', 'Project Management', 'Object-Oriented Programming (OOP)', 'Web Development']",['unknown'],unknown,,,,,,,,,,Data Engineer Trainee,"['OpenCV', 'Django REST Framework', 'FaceNet', 'YOLO', 'CNN', 'NLP']","['• Creating a real time insights visualization dashboards for a pharmaceutic company to monitor the critical parameters of her machines, general intelligent, anomaly scores and alarms to anticipate problems and reduce human supervision.', '• Deploying the solution in different Azure VMs using Ansible.']","• Creating a real time insights visualization dashboards for a pharmaceutic company to monitor the critical parameters of her machines, general intelligent, anomaly scores and alarms to anticipate problems and reduce human supervision.",• Deploying the solution in different Azure VMs using Ansible.,,,,,,,,
16,Lead Data Scientist,"['Computer Science', 'Data Science', 'English', 'Machine Learning', 'Deep Learning', 'TensorFlow']",['unknown'],unknown,,,,,,,,,,Retail Consultant/ Data Engineer,"['Microsoft Office', 'Microsoft Power BI', 'Microsoft PowerPoint', 'SQL', 'Python', 'Teamwork']",['unknown'],unknown,,,,,,,,,
17,Data Analyst,"['Analytical Skills', 'Mathematics', 'Python (Programming Language)', 'Data Analysis', 'Oracle Database', 'Java']",['unknown'],unknown,,,,,,,,,,Data consultant,"['Machine Learning', 'Big Data', 'Data mining', 'Python', 'Deep learning', 'Time series']",['unknown'],unknown,,,,,,,,,
18,Data Engineer,"['Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Data Analysis', 'Business Intelligence (BI)', 'Computer Vision']",['Data Engineer part of the food catalog team'],Data Engineer part of the food catalog team,,,,,,,,,,Data Engineering Internal,"['SQL', 'Java', 'JavaScript', 'Python', 'C', 'C++']","['Analyzed and integrated complex data sources. (e.g. OpenData', 'portals, UNODC)', 'Build reliable data pipelines to move data from the web to our', 'infrastructure and Deploy it.', 'Cleaned and transformed datasets to be used directly for data', 'Driven projects.', 'KEYWORDS: Python, Pandas, SQL, BeautifulSoup, Docker and', 'Kubernetes.']",Analyzed and integrated complex data sources. (e.g. OpenData,"portals, UNODC)",Build reliable data pipelines to move data from the web to our,infrastructure and Deploy it.,Cleaned and transformed datasets to be used directly for data,Driven projects.,"KEYWORDS: Python, Pandas, SQL, BeautifulSoup, Docker and",Kubernetes.,,
